fid,Species,plant_id,plot_id,aggplot_id,site,mean-HEIGHTS06-05-2024,HEIGHTS06-05-2024,mean-HEIGHTS08-30-2024,HEIGHTS08-30-2024,mean-HEIGHTS07-31-2024,HEIGHTS07-31-2024,mean-HEIGHTS08-09-2022,HEIGHTS08-09-2022,mean-HEIGHTS07-18-2024,HEIGHTS07-18-2024,mean-HEIGHTS06-05-2023,HEIGHTS06-05-2023,mean-HEIGHTS06-10-2022,HEIGHTS06-10-2022,mean-HEIGHTS09-09-2022,HEIGHTS09-09-2022,mean-HEIGHTS07-16-2024,HEIGHTS07-16-2024,mean-HEIGHTS08-29-2022,HEIGHTS08-29-2022,mean-HEIGHTS07-27-2023,HEIGHTS07-27-2023,mean-HEIGHTS07-19-2022,HEIGHTS07-19-2022,mean-HEIGHTS11-17-2023,HEIGHTS11-17-2023,mean-HEIGHTS07-08-2022,HEIGHTS07-08-2022,mean-HEIGHTS05-11-2023,HEIGHTS05-11-2023,mean-HEIGHTS07-06-2023,HEIGHTS07-06-2023,mean-HEIGHTS09-26-2022,HEIGHTS09-26-2022,mean-HEIGHTS09-26-2023,HEIGHTS09-26-2023,mean-HEIGHTS07-11-2024,HEIGHTS07-11-2024,mean-HEIGHTS06-21-2023,HEIGHTS06-21-2023,mean-HEIGHTS06-25-2024,HEIGHTS06-25-2024,mean-HEIGHTS05-03-2023,HEIGHTS05-03-2023,mean-HEIGHTS07-26-2023,HEIGHTS07-26-2023,mean-HEIGHTS10-30-2023,HEIGHTS10-30-2023
2833,Bluebunch Wheatgrass,21MVPS01632,1632,408,Millville,0.025507091,0.022484377,,,,,0.008044794,0.009880465,,,0.021081984,0.016208209,0.009191674,0.010428282,0.017886091,0.017177245,0.016378891,0.01634662,0.014463136,0.014437465,0.003187164,0.005249023,0.012196957,0.013308404,0.040936921,0.041898172,0.008375717,0.0126576,0.016920136,0.017528877,0.038265336,0.035420306,0.012038133,0.012172082,0.011068333,0.013947772,0.022907112,0.023797343,0.068767548,0.053349666,0.026180228,0.025672788,0.015776159,0.015855026,0.00760666,0.009004944,0.038188398,0.039426103
2834,Bluebunch Wheatgrass,21MVPS01633,1633,409,Millville,0.044738743,0.044264816,,,,,0.017056828,0.016541371,,,0.028912906,0.017366413,0.011378831,0.010704201,0.026845155,0.026064053,0.016969662,0.016658813,0.021872779,0.019722233,0.019092627,0.021904361,0.020262945,0.015912259,0.090901591,0.097102359,0.009005161,0.007458205,0.022426605,0.019847687,0.059413806,0.024143139,0.044756893,0.030496152,0.034680665,0.033997692,0.037109617,0.033478551,0.026231525,0.021769799,0.024170339,0.02312809,0.021944694,0.017421462,0.022046508,0.022074023,0.07288149,0.070298955
2835,Bluebunch Wheatgrass,21MVPS01634,1634,409,Millville,0.06466271,0.061202798,,,,,0.023855494,0.025672054,,,0.036193639,0.034707814,0.017913494,0.017266467,0.029955195,0.027276345,0.041849304,0.039340105,0.025254099,0.027141741,0.020346221,0.018441128,0.022047916,0.019234646,0.092923634,0.092746735,0.01821455,0.017895164,0.021338634,0.017606605,0.095065162,0.065747216,0.031044859,0.026561128,0.043462306,0.043422196,0.056505479,0.055479623,0.040970743,0.042426374,0.038400386,0.03750097,0.018015727,0.016458292,0.024676505,0.026728608,0.093383022,0.093594819
2836,Bluebunch Wheatgrass,23BCPS00356,356,89,BlueCreek,,,0.011754398,0.01173566,0.051492121,0.055465836,,,0.006154322,0.00801595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2837,Bluebunch Wheatgrass,21MVPS01635,1635,409,Millville,0.043767184,0.045075346,,,,,0.021787979,0.020949814,,,0.031654865,0.029247044,0.018595308,0.018835476,0.023087787,0.024452223,0.045631811,0.03955742,0.021993292,0.021946186,0.014923071,0.014847223,0.023473978,0.025406348,0.077463664,0.078845181,0.015762648,0.016713329,0.022583408,0.020728365,0.057885319,0.056419335,0.024518048,0.026655888,0.033444844,0.030233515,0.053625513,0.046587422,0.035428096,0.032329839,0.031054031,0.030324034,0.017018901,0.010406069,0.020313527,0.020111931,0.078140058,0.074210234
2838,Bluebunch Wheatgrass,21MVPS01636,1636,409,Millville,0.066150308,0.049066555,,,,,0.014180341,0.015438113,,,0.047691442,0.041465685,0.010922033,0.012929942,0.0121769,0.014117143,0.056882955,0.049121391,0.014127566,0.014307734,0.01408995,0.014071847,0.014561201,0.015700074,0.066505469,0.067945592,0.010693809,0.012590885,0.02395043,0.021521552,0.069961227,0.053590536,0.019209916,0.020518811,0.031797428,0.03210428,0.062871307,0.061390065,0.074470721,0.068735205,0.057548162,0.046556968,0.021876113,0.023175398,0.018226041,0.019041382,0.071828552,0.071239777
2839,Bluebunch Wheatgrass,21MVPS01637,1637,410,Millville,0.012308649,0.006580267,,,,,0.005085957,0.000804227,,,0.012886666,0.013729179,0.005223426,0.007471828,0.011576785,0.009839163,0.014766338,0.022544645,0.014504269,0.014765277,0.012621121,0.013968122,0.009738583,0.010430596,0.027684163,0.028573055,0.006949084,0.008021624,0.013423475,0.014283512,0.005460631,0.00660771,0.009208431,0.007817518,0.009413839,0.008850412,0.024452055,0.034039818,0.032868098,0.025231881,0.011937995,0.012550476,0.014553347,0.015065784,0.014927751,0.014521072,0.025904557,0.024823664
2840,Bluebunch Wheatgrass,21MVPS01638,1638,410,Millville,0.012101007,0.013465419,,,,,0.003756809,0.002631233,,,0.058476672,0.04718218,0.003389914,0.001854952,0.010997911,0.011140285,0.014399618,0.015455158,0.014180469,0.009951372,0.009240543,0.011371606,0.008518564,0.010473584,0.033987537,0.033414856,0.006448413,0.005280084,0.028904993,0.026760757,0.014027281,0.015480292,0.014117864,0.013368526,0.010831204,0.01231161,0.015750695,0.015071532,0.120379165,0.11556273,0.008882864,0.009151811,0.019593807,0.018186949,0.015861422,0.0125709,0.038049035,0.04083202
2841,Bluebunch Wheatgrass,21MVPS01639,1639,410,Millville,0.008103451,0.012420407,,,,,0.00471019,0.006494003,,,0.019907417,0.014770942,0.006512193,0.005601268,0.006311825,0.008419677,0.011768354,0.012982266,0.013275976,0.013849822,0.008739835,0.008107301,0.005823307,0.006267939,0.034017086,0.025661113,0.009214149,0.011099215,0.010933263,0.011786382,0.009484363,0.013875326,0.007167974,0.00936867,0.008172116,0.008191294,0.018269328,0.016099015,0.029550198,0.02082531,0.003185987,0.006516835,0.00995232,0.007025747,0.013869112,0.013540617,0.03093579,0.023185106
2842,Bluebunch Wheatgrass,21MVPS01640,1640,410,Millville,0.048361663,0.041373994,,,,,0.010322655,0.013793945,,,0.014302886,0.016882615,0.006587838,0.01112924,0.014691086,0.016509758,0.009963776,0.011913264,0.012916934,0.013889898,0.011242177,0.013917295,0.014102523,0.015826086,0.044730056,0.04582626,0.007229336,0.010782877,0.013396701,0.01470453,0.0104605,0.010701498,0.012974084,0.015415719,0.015788259,0.017011696,0.021173431,0.021693099,0.022968724,0.020915341,0.029286202,0.028793162,0.020206416,0.017274128,0.016178999,0.016438179,0.038489778,0.039649472
2843,Bluebunch Wheatgrass,21MVPS01641,1641,411,Millville,0.018894032,0.01786739,,,,,0.004557292,0.004557292,,,0.027227854,0.017815236,0.007216868,0.005696614,0.01437228,0.013892548,0.012276913,0.011939693,0.012117996,0.013601321,0.007126239,0.004824297,0.008891083,0.008924543,0.023109103,0.027764788,0.004935685,0.006551106,0.014136599,0.015802648,0.031674948,0.019631509,0.011976759,0.01151618,0.008557088,0.007363925,0.023839956,0.027280241,0.029491832,0.024771899,0.007568073,0.011679883,0.015472488,0.013543519,0.015077931,0.015184122,0.028832784,0.029279297
2844,Bluebunch Wheatgrass,21MVPS01642,1642,411,Millville,0.018046129,0.015517455,,,,,0.007812204,0.00801595,,,0.021749444,0.014756474,0.004296788,0.006673177,0.026788263,0.026390491,0.015982701,0.015494108,0.012159425,0.009955239,0.011986383,0.010787763,0.002901457,0.004728113,0.036416281,0.030957602,0.00486688,0.005613061,0.014902953,0.013969599,0.110121861,0.093990341,0.018967029,0.01468553,0.011930538,0.012350613,0.019398395,0.018225875,0.052293263,0.04084716,0.00744594,0.003773583,0.011479072,0.006795892,0.014377638,0.013697721,0.051682778,0.055682078
2845,Bluebunch Wheatgrass,21MVPS01643,1643,411,Millville,0.029393269,0.028723292,,,,,0.005142954,0.003255208,,,0.015925825,0.015425183,0.008955714,0.007527669,0.019885492,0.014827344,0.018354984,0.018405175,0.014439635,0.013563217,0.008622491,0.00902375,0.004179464,0.005249023,0.062962078,0.066697918,0.008399976,0.00951383,0.012532406,0.009899086,0.041183949,0.021557724,0.015428239,0.014237914,0.011452323,0.009936376,0.024534415,0.024075123,0.02210396,0.015615538,0.017815204,0.020224461,0.016510358,0.009568876,0.009358654,0.009459305,0.063566975,0.071995899
2846,Bluebunch Wheatgrass,21MVPS01644,1644,411,Millville,0.027977305,0.027787829,,,,,0.007765798,0.00946662,,,0.031748261,0.027826527,0.007728141,0.010864258,0.025859503,0.018935874,0.027916087,0.023736788,0.021948215,0.022655332,0.01086127,0.011665579,0.007361808,0.008810729,0.05052717,0.050216094,0.006448943,0.009318034,0.01604843,0.015373593,0.0137463,0.01318974,0.021992045,0.022918843,0.012045275,0.013231851,0.03085541,0.02800213,0.119446777,0.072817534,0.02473719,0.022149429,0.025699666,0.024641044,0.016493218,0.016518442,0.046552315,0.046120293
2847,Bluebunch Wheatgrass,23BCPS00357,357,90,BlueCreek,,,0.017014626,0.019659441,0.044409163,0.044916306,,,0.013018512,0.014543415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2848,Bluebunch Wheatgrass,21MVPS01645,1645,412,Millville,0.022144431,0.023026748,,,,,0.015493486,0.014669055,,,0.032674924,0.016552318,0.013335989,0.014794441,0.014372304,0.012554702,0.014361985,0.012898445,0.013500199,0.015988292,0.015304032,0.015175916,0.014030495,0.009055029,0.019593336,0.018421989,0.0083442,0.006970532,0.017511226,0.017281501,0.017287299,0.017943423,0.020207424,0.020017022,0.023926677,0.01691943,0.02162273,0.02260061,0.028473126,0.019283529,0.014369342,0.015704669,0.019386398,0.016474869,0.015194939,0.016113339,0.061469506,0.057576474
2849,Bluebunch Wheatgrass,21MVPS01646,1646,412,Millville,0.029625086,0.027865643,,,,,0.019350126,0.016657934,,,0.021249071,0.016963163,0.01585413,0.012011677,0.016721619,0.012140216,0.018622955,0.015394261,0.023138378,0.019770525,0.01313304,0.014110075,0.017228022,0.017536206,0.04090219,0.020570492,0.011621796,0.010894315,0.015773367,0.014801725,0.020548608,0.011771168,0.024244379,0.018322421,0.024038298,0.018179407,0.024824925,0.027338641,0.023528412,0.020429118,0.027460022,0.025662761,0.016187001,0.017311923,0.01851292,0.018075535,0.070486851,0.04867718
2850,Bluebunch Wheatgrass,21MVPS01647,1647,412,Millville,0.031866036,0.031323873,,,,,0.01838468,0.018000361,,,0.036844611,0.02791799,0.02242958,0.021459207,0.027587427,0.025025016,0.026842099,0.027579991,0.024816934,0.02599458,0.021432571,0.022067523,0.019730944,0.019345906,0.031365108,0.028633919,0.014837895,0.015423452,0.030206591,0.026785716,0.039509647,0.033937432,0.026433626,0.019218519,0.038332965,0.034065578,0.030119343,0.032354571,0.047359008,0.038537521,0.030505357,0.032708552,0.022466017,0.020472394,0.022677993,0.021583954,0.103964381,0.109379545
2851,Bluebunch Wheatgrass,21MVPS01648,1648,412,Millville,0.032857817,0.032826316,,,,,0.019181266,0.019234473,,,0.047669802,0.047022369,0.026570793,0.027078791,0.024544623,0.024507275,0.028273096,0.028404072,0.025090581,0.025205575,0.015410895,0.015661998,0.014289408,0.01489773,0.03032225,0.031095855,0.015170886,0.016184594,0.027866121,0.028478974,0.030393012,0.029045045,0.023430519,0.023582198,0.030281616,0.033222686,0.030614723,0.030912919,0.077894785,0.063316144,0.028621342,0.027586956,0.022033261,0.021329662,0.017502226,0.017600138,0.085721947,0.089422263
2852,Bluebunch Wheatgrass,21MVPS01649,1649,413,Millville,0.015238641,0.016287532,,,,,0.009473431,0.009463738,,,0.023642687,0.010603191,0.00965974,0.013053916,0.007306312,0.008904164,0.010683361,0.009929951,0.008291095,0.008443366,0.013529678,0.012509317,0.00273444,0.003636962,0.052221995,0.049105495,0.006502488,0.006289368,0.013363689,0.014744546,0.01287879,0.01428725,0.007738369,0.008364109,0.014126021,0.017169036,0.015456983,0.013281355,0.037700336,0.034569271,0.012099409,0.01281972,0.015621033,0.014236776,0.011036394,0.012271386,0.068330996,0.073719025
2853,Bluebunch Wheatgrass,21MVPS01650,1650,413,Millville,0.019515412,0.015697181,,,,,0.004000097,0.005267487,,,0.014329552,0.013672323,0.006894366,0.007335876,0.00861618,0.008749563,0.012687068,0.012678522,0.010573638,0.01057928,0.007129756,0.006141418,0.009180054,0.007516447,0.025204021,0.025454728,0.009138234,0.007725155,0.016321594,0.017365441,0.030928537,0.029031707,0.009125889,0.004191213,0.018400375,0.016750695,0.016077751,0.016219307,0.020156683,0.017858621,0.010747846,0.010802179,0.019769436,0.020249162,0.01140497,0.013327384,0.084405333,0.086778812
2854,Bluebunch Wheatgrass,21MVPS01651,1651,413,Millville,0.012202779,0.011787431,,,,,0.007773278,0.007295902,,,0.018665092,0.020484172,0.010672634,0.011664163,0.008114717,0.008629586,0.009386695,0.010333867,0.006798968,0.009770333,0.013005026,0.009334371,0.011219797,0.010344296,0.026099024,0.021363301,0.008961708,0.009432309,0.013793963,0.014667185,0.050877791,0.047848552,0.007027275,0.005538163,0.023424247,0.020679899,0.013619033,0.009670158,0.01890365,0.01464588,0.010869724,0.010177049,0.01626127,0.015548516,0.007863842,0.005845516,0.082510248,0.089018248
2855,Bluebunch Wheatgrass,21MVPS01652,1652,413,Millville,0.028428935,0.02507088,,,,,0.006556304,0.009399414,,,0.023500841,0.023885475,0.008272557,0.010701498,0.007669761,0.010375977,0.010933137,0.010573426,0.011587028,0.012921421,0.01365767,0.015233255,0.005925996,0.006795247,0.053591564,0.049651068,0.006011871,0.007803326,0.016347822,0.015884515,0.035339661,0.035580136,0.012126583,0.013203488,0.023658099,0.021643199,0.016942523,0.009475352,0.02799597,0.02751545,0.013806213,0.014019368,0.018770989,0.019366672,0.018541047,0.018176166,0.070307836,0.073063679
2856,Bluebunch Wheatgrass,21MVPS01653,1653,414,Millville,0.014777252,0.013333627,,,,,0.006147866,0.006339242,,,0.032677192,0.023404088,0.004551822,0.006246124,0.009890489,0.008712447,0.016185863,0.015832106,0.007106606,0.00323202,0.008292458,0.012702756,0.004907289,0.005483486,0.038627055,0.039017685,0.008490947,0.007474166,0.015010156,0.016285064,0.002474656,0.004652818,0.010700554,0.011471683,0.013837358,0.013320842,0.022443758,0.022730444,0.038907107,0.024587912,0.010425119,0.006482093,0.016600128,0.015648311,0.008865691,0.007793031,0.03840195,0.036146771
2857,Bluebunch Wheatgrass,21MVPS01654,1654,414,Millville,0.01022461,0.011489994,,,,,0.023632087,0.019728176,,,0.115793899,0.115357086,0.015138028,0.013462344,0.045263335,0.03851537,0.013352006,0.01404895,0.018816188,0.013051034,0.009164651,0.008907789,0.030422358,0.011197385,0.039711945,0.037127282,0.021948181,0.017713401,0.030526903,0.025677685,0.009220721,0.012329102,0.041899465,0.033931203,0.013610178,0.012616365,0.024336129,0.023707302,0.144517198,0.145286962,0.015148948,0.014926902,0.017758973,0.020155864,0.007756983,0.007292578,0.037384674,0.036185026
2858,Bluebunch Wheatgrass,23BCPS00358,358,90,BlueCreek,,,0.024864715,0.026234029,0.04161733,0.040228777,,,0.017031992,0.016972585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2859,Bluebunch Wheatgrass,21MVPS01655,1655,414,Millville,0.010155109,0.010422586,,,,,0.009588565,0.007721389,,,0.042136904,0.028172337,0.017080756,0.016848108,0.014832801,0.010383116,0.011809415,0.0096119,0.011729233,0.012891402,0.009931562,0.010354287,0.008056389,0.005501886,0.026479231,0.024530411,0.007929721,0.009333649,0.018311445,0.018897146,0.007440127,0.007538057,0.012227631,0.01172577,0.00840114,0.008208487,0.011101644,0.010979033,0.044099618,0.041950032,0.007563086,0.010176229,0.015725166,0.015792105,0.00925994,0.010556961,0.022275876,0.020065691
2860,Bluebunch Wheatgrass,21MVPS01656,1656,414,Millville,0.011141866,0.012180926,,,,,0.010223237,0.012898764,,,0.020738766,0.020131264,0.01071812,0.010721545,0.007676111,0.009266044,0.009928386,0.009928386,0.010401369,0.012976737,0.008228034,0.009022717,0.011059168,0.010701498,0.019375801,0.020206923,0.008358274,0.009643555,0.018356189,0.019015517,0.007161401,0.008502135,0.008191185,0.008950175,0.012459953,0.014114914,0.013342372,0.014612394,0.064457402,0.044317789,0.012163325,0.0143292,0.017703667,0.017807934,0.012098487,0.010946134,0.020876138,0.020810839
2861,Bluebunch Wheatgrass,21MVPS01657,1657,415,Millville,0.023687573,0.012842219,,,,,0.009328143,0.008121892,,,0.028176514,0.025154795,0.008412466,0.008874751,0.009281527,0.007890854,0.019656271,0.019372212,0.007756523,0.007246671,0.012525325,0.015689244,0.007574461,0.008842857,0.033062864,0.02794552,0.006932292,0.007588933,0.017946256,0.012547052,0.019048048,0.016070561,0.009061388,0.011217236,0.013873106,0.013050963,0.034754336,0.03206636,0.024730954,0.023302643,0.022255721,0.022859063,0.022852309,0.02268366,0.011270924,0.009644422,0.045908388,0.044516779
2862,Bluebunch Wheatgrass,21MVPS01658,1658,415,Millville,0.026763996,0.023739174,,,,,0.010038896,0.011417994,,,0.023968991,0.024225544,0.010292852,0.010414407,0.014602242,0.012313498,0.011495814,0.010451986,0.013168781,0.014105149,0.020086644,0.019373776,0.011107688,0.011429471,0.015626207,0.016544588,0.004320709,0.000989506,0.017516,0.017290624,0.010826165,0.013980387,0.015548703,0.013549156,0.020728305,0.020595994,0.014674607,0.011313495,0.024748817,0.022267848,0.015402758,0.010122269,0.018649446,0.016208697,0.016712807,0.016623532,0.070078626,0.072763592
2863,Bluebunch Wheatgrass,21MVPS01659,1659,415,Millville,0.016539838,0.014705747,,,,,0.007477033,0.007990865,,,0.019731753,0.019908665,0.007966024,0.007566713,0.005321715,0.008613726,0.00591428,0.006254709,0.010176939,0.008464067,0.014108706,0.012325674,0.009510987,0.009293626,0.024604419,0.019746989,0.003301414,0.002968515,0.014702724,0.01457049,0.007892676,0.009164737,0.009405257,0.007788831,0.019271243,0.018872894,0.012273665,0.012498464,0.018970858,0.018738732,0.0072756,0.009514024,0.015777454,0.013370099,0.012336762,0.011066792,0.058161475,0.061167497
2864,Bluebunch Wheatgrass,21MVPS01660,1660,415,Millville,0.022280913,0.022512263,,,,,0.010778444,0.014638016,,,0.022510845,0.021993637,0.009206165,0.012817383,0.010067984,0.014933268,0.01563639,0.016959287,0.01139906,0.013620793,0.015873279,0.015219859,0.009413542,0.011863179,0.037912712,0.038940456,0.004398807,0.008992513,0.020598212,0.020119974,0.005434035,0.00767058,0.014930543,0.015929975,0.018636946,0.01806297,0.030794341,0.031566005,0.030584179,0.023910111,0.018315183,0.019780125,0.021002427,0.021304494,0.013584187,0.013026083,0.054048304,0.055785179
2865,Bluebunch Wheatgrass,21MVPS01661,1661,416,Millville,0.03999811,0.022886809,,,,,0.013440241,0.013059181,,,0.028826067,0.02638681,0.013627504,0.013800736,0.024554122,0.017302804,0.030698041,0.014785302,0.020396734,0.019952225,0.011658796,0.012215428,0.015373208,0.014123503,0.058095966,0.060805641,0.008713519,0.008621352,0.022473676,0.021628818,0.029666975,0.027196735,0.01732569,0.012165631,0.024019735,0.024325794,0.031343542,0.028419919,0.029528555,0.025386922,0.023011047,0.020590944,0.028704746,0.030031484,0.019772133,0.019397425,0.062690355,0.070198268
2866,Bluebunch Wheatgrass,21MVPS01662,1662,416,Millville,0.054694667,0.03987512,,,,,0.007038737,0.008796669,,,0.032687392,0.035304219,0.015908977,0.015612957,0.007095972,0.006354732,0.047536071,0.034956876,0.014588427,0.013430912,0.019562805,0.018516969,0.01180211,0.009543782,0.035135526,0.025308216,0.011519195,0.010242009,0.022719063,0.022234287,0.034275487,0.030114217,0.010991434,0.011403413,0.020053558,0.019429579,0.03648847,0.032149095,0.034364317,0.033831932,0.025670236,0.020848224,0.026814921,0.024400504,0.023000732,0.025346229,0.053530205,0.048773479
2867,Bluebunch Wheatgrass,21MVPS01663,1663,416,Millville,0.036705825,0.038379584,,,,,0.008732349,0.006386858,,,0.027005687,0.029298799,0.00623956,0.003859525,0.007163672,0.007935074,0.025338311,0.025421957,0.012253975,0.012701591,0.02066819,0.022355177,0.008129142,0.007475327,0.028943751,0.027772181,0.003018068,0.001330448,0.016918181,0.016478878,0.020702163,0.0189288,0.007589427,0.003777868,0.021600442,0.020153837,0.017966399,0.015150072,0.021836791,0.018760627,0.020364245,0.018881634,0.022992969,0.021313606,0.020470232,0.024528055,0.047653981,0.046923727
2868,Bluebunch Wheatgrass,21MVPS01664,1664,416,Millville,0.033816949,0.032756414,,,,,0.009613491,0.01095665,,,0.029745553,0.030815238,0.010920631,0.011679803,0.006487279,0.008446936,0.024485692,0.02457615,0.015436114,0.01674651,0.03025336,0.029975925,0.014363203,0.01268982,0.03993544,0.042531755,0.004974368,0.006348153,0.022220552,0.02152787,0.017293379,0.01804911,0.010435173,0.011277331,0.019330675,0.018567869,0.026784666,0.026930993,0.02791605,0.027088776,0.024353176,0.026309606,0.031274252,0.033369597,0.028908893,0.029632285,0.042398307,0.042212632
2869,Bluebunch Wheatgrass,23BCPS00359,359,90,BlueCreek,,,0.020396212,0.020022115,0.042617802,0.040020339,,,0.015331277,0.01442153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2870,Bluebunch Wheatgrass,21MVPS01665,1665,417,Millville,0.068780258,0.069204397,,,,,0.006423357,0.006839875,,,0.022911934,0.026996588,0.007807298,0.007971282,0.006153441,0.007963391,0.068363346,0.054482263,0.008750387,0.009894986,0.012992224,0.012513909,0.004888059,0.004279472,0.052479871,0.050401747,0.004428123,0.005696614,0.017561954,0.015403752,0.019241394,0.017779794,0.009042343,0.008102851,0.022725612,0.022024326,0.035217419,0.02692182,0.020409429,0.017388508,0.039168432,0.033462998,0.024417639,0.023149472,0.017520912,0.01551801,0.053822249,0.057030104
2871,Bluebunch Wheatgrass,21MVPS01666,1666,417,Millville,0.082798012,0.078986742,,,,,0.009453383,0.009895599,,,0.041330148,0.043127511,0.010652047,0.011981159,0.013519106,0.012912382,0.112288699,0.118024044,0.014535476,0.010195207,0.014597143,0.01456338,0.004629192,0.006238494,0.049256951,0.056254111,0.007263896,0.007365901,0.02112348,0.015802868,0.023559196,0.024533823,0.015279002,0.013638361,0.025623044,0.028681718,0.055490296,0.048790593,0.026776318,0.024498107,0.056073826,0.054005507,0.024271742,0.021227866,0.022677576,0.019482147,0.067067586,0.075694546
